Awardee,Year,Deaths,Population,Crude Rate,Age-Adjusted Rate,Indicator Number,Indicator Name,Category,Program
Indiana,2015,175,6619680,2.6436,2.674,4,Drug overdose deaths involving prescription opioid pain relievers: Natural and semi-synthetic opioids and methadone,Mortality,PfS
Indiana,2016,262,6633053,3.9499,4.0178,4,Drug overdose deaths involving prescription opioid pain relievers: Natural and semi-synthetic opioids and methadone,Mortality,PfS
Iowa,2013,125,3090416,4.0448,4.2811,4,Drug overdose deaths involving prescription opioid pain relievers: Natural and semi-synthetic opioids and methadone,Mortality,PfS
Iowa,2014,93,3107126,2.9931,3.0673,4,Drug overdose deaths involving prescription opioid pain relievers: Natural and semi-synthetic opioids and methadone,Mortality,PfS
Iowa,2015,92,3123899,2.945,3.0583,4,Drug overdose deaths involving prescription opioid pain relievers: Natural and semi-synthetic opioids and methadone,Mortality,PfS
Iowa,2016,92,3134693,2.9349,3.0602,4,Drug overdose deaths involving prescription opioid pain relievers: Natural and semi-synthetic opioids and methadone,Mortality,PfS
Kansas,2013,115,2893957,3.9738,4.2238,4,Drug overdose deaths involving prescription opioid pain relievers: Natural and semi-synthetic opioids and methadone,Mortality,PfS
Kansas,2014,122,2904021,4.2011,4.2464,4,Drug overdose deaths involving prescription opioid pain relievers: Natural and semi-synthetic opioids and methadone,Mortality,PfS
Kansas,2015,97,2911641,3.3315,3.4754,4,Drug overdose deaths involving prescription opioid pain relievers: Natural and semi-synthetic opioids and methadone,Mortality,PfS
Kansas,2016,90,2907289,3.0957,3.0485,4,Drug overdose deaths involving prescription opioid pain relievers: Natural and semi-synthetic opioids and methadone,Mortality,PfS
Kentucky,2013,398,4395295,9.0551,9.1441,4,Drug overdose deaths involving prescription opioid pain relievers: Natural and semi-synthetic opioids and methadone,Mortality,PfS
Kentucky,2014,380,4413457,8.61,8.5857,4,Drug overdose deaths involving prescription opioid pain relievers: Natural and semi-synthetic opioids and methadone,Mortality,PfS
Kentucky,2015,424,4425092,9.5817,9.9251,4,Drug overdose deaths involving prescription opioid pain relievers: Natural and semi-synthetic opioids and methadone,Mortality,PfS
Kentucky,2016,429,4436974,9.6688,9.9522,4,Drug overdose deaths involving prescription opioid pain relievers: Natural and semi-synthetic opioids and methadone,Mortality,PfS
Louisiana,2013,103,4625470,2.2268,2.3083,4,Drug overdose deaths involving prescription opioid pain relievers: Natural and semi-synthetic opioids and methadone,Mortality,PfS
Louisiana,2014,107,4649676,2.3012,2.2851,4,Drug overdose deaths involving prescription opioid pain relievers: Natural and semi-synthetic opioids and methadone,Mortality,PfS
Louisiana,2015,120,4670724,2.5692,2.5776,4,Drug overdose deaths involving prescription opioid pain relievers: Natural and semi-synthetic opioids and methadone,Mortality,PfS
Louisiana,2016,124,4681666,2.6486,2.6428,4,Drug overdose deaths involving prescription opioid pain relievers: Natural and semi-synthetic opioids and methadone,Mortality,PfS
Maine,2013,92,1328302,6.9261,7.0261,4,Drug overdose deaths involving prescription opioid pain relievers: Natural and semi-synthetic opioids and methadone,Mortality,PfS
Maine,2014,101,1330089,7.5935,7.8257,4,Drug overdose deaths involving prescription opioid pain relievers: Natural and semi-synthetic opioids and methadone,Mortality,PfS
Maine,2015,124,1329328,9.328,9.5954,4,Drug overdose deaths involving prescription opioid pain relievers: Natural and semi-synthetic opioids and methadone,Mortality,PfS
Maine,2016,154,1331479,11.5661,12.4699,4,Drug overdose deaths involving prescription opioid pain relievers: Natural and semi-synthetic opioids and methadone,Mortality,PfS
Maryland,2013,416,5928814,7.0166,6.7756,4,Drug overdose deaths involving prescription opioid pain relievers: Natural and semi-synthetic opioids and methadone,Mortality,PfS
Maryland,2014,503,5976407,8.4164,8.0484,4,Drug overdose deaths involving prescription opioid pain relievers: Natural and semi-synthetic opioids and methadone,Mortality,PfS
Maryland,2015,534,6006401,8.8905,8.7179,4,Drug overdose deaths involving prescription opioid pain relievers: Natural and semi-synthetic opioids and methadone,Mortality,PfS
Maryland,2016,812,6016447,13.4963,13.1457,4,Drug overdose deaths involving prescription opioid pain relievers: Natural and semi-synthetic opioids and methadone,Mortality,PfS
Massachusetts,2013,261,6692824,3.8997,3.7874,4,Drug overdose deaths involving prescription opioid pain relievers: Natural and semi-synthetic opioids and methadone,Mortality,PfS
Massachusetts,2014,258,6745408,3.8248,3.7752,4,Drug overdose deaths involving prescription opioid pain relievers: Natural and semi-synthetic opioids and methadone,Mortality,PfS
Massachusetts,2015,298,6794422,4.386,4.344,4,Drug overdose deaths involving prescription opioid pain relievers: Natural and semi-synthetic opioids and methadone,Mortality,PfS
Massachusetts,2016,351,6811779,5.1528,4.9495,4,Drug overdose deaths involving prescription opioid pain relievers: Natural and semi-synthetic opioids and methadone,Mortality,PfS
Michigan,2013,411,9895622,4.1534,4.1484,4,Drug overdose deaths involving prescription opioid pain relievers: Natural and semi-synthetic opioids and methadone,Mortality,PfS
Michigan,2014,438,9909877,4.4198,4.4463,4,Drug overdose deaths involving prescription opioid pain relievers: Natural and semi-synthetic opioids and methadone,Mortality,PfS
Michigan,2015,518,9922576,5.2204,5.2861,4,Drug overdose deaths involving prescription opioid pain relievers: Natural and semi-synthetic opioids and methadone,Mortality,PfS
Michigan,2016,678,9928300,6.829,7.0219,4,Drug overdose deaths involving prescription opioid pain relievers: Natural and semi-synthetic opioids and methadone,Mortality,PfS
Minnesota,2013,177,5420380,3.2655,3.1878,4,Drug overdose deaths involving prescription opioid pain relievers: Natural and semi-synthetic opioids and methadone,Mortality,PfS
Minnesota,2014,179,5457173,3.2801,3.3865,4,Drug overdose deaths involving prescription opioid pain relievers: Natural and semi-synthetic opioids and methadone,Mortality,PfS
Minnesota,2015,177,5489594,3.2243,3.1972,4,Drug overdose deaths involving prescription opioid pain relievers: Natural and semi-synthetic opioids and methadone,Mortality,PfS
Minnesota,2016,195,5519952,3.5326,3.5624,4,Drug overdose deaths involving prescription opioid pain relievers: Natural and semi-synthetic opioids and methadone,Mortality,PfS
Mississippi,2013,66,2991207,2.2065,2.2261,4,Drug overdose deaths involving prescription opioid pain relievers: Natural and semi-synthetic opioids and methadone,Mortality,PfS
Mississippi,2014,69,2994079,2.3045,2.3084,4,Drug overdose deaths involving prescription opioid pain relievers: Natural and semi-synthetic opioids and methadone,Mortality,PfS
Mississippi,2015,80,2992333,2.6735,2.8204,4,Drug overdose deaths involving prescription opioid pain relievers: Natural and semi-synthetic opioids and methadone,Mortality,PfS
Mississippi,2016,103,2988726,3.4463,3.4075,4,Drug overdose deaths involving prescription opioid pain relievers: Natural and semi-synthetic opioids and methadone,Mortality,PfS
Missouri,2013,282,6044171,4.6657,4.8113,4,Drug overdose deaths involving prescription opioid pain relievers: Natural and semi-synthetic opioids and methadone,Mortality,PfS
Missouri,2014,281,6063589,4.6342,4.7547,4,Drug overdose deaths involving prescription opioid pain relievers: Natural and semi-synthetic opioids and methadone,Mortality,PfS
Missouri,2015,289,6083672,4.7504,4.7666,4,Drug overdose deaths involving prescription opioid pain relievers: Natural and semi-synthetic opioids and methadone,Mortality,PfS
Missouri,2016,268,6093000,4.3985,4.4616,4,Drug overdose deaths involving prescription opioid pain relievers: Natural and semi-synthetic opioids and methadone,Mortality,PfS
Montana,2013,53,1015165,5.2208,5.7316,4,Drug overdose deaths involving prescription opioid pain relievers: Natural and semi-synthetic opioids and methadone,Mortality,PfS
Montana,2014,37,1023579,3.6148,3.7265,4,Drug overdose deaths involving prescription opioid pain relievers: Natural and semi-synthetic opioids and methadone,Mortality,PfS
Montana,2015,32,1032949,3.0979,3.3039,4,Drug overdose deaths involving prescription opioid pain relievers: Natural and semi-synthetic opioids and methadone,Mortality,PfS
Montana,2016,19,1042520,,,4,Drug overdose deaths involving prescription opioid pain relievers: Natural and semi-synthetic opioids and methadone,Mortality,PfS
Nebraska,2013,36,1868516,1.9267,1.9518,4,Drug overdose deaths involving prescription opioid pain relievers: Natural and semi-synthetic opioids and methadone,Mortality,PfS
Nebraska,2014,37,1881503,1.9665,2.152,4,Drug overdose deaths involving prescription opioid pain relievers: Natural and semi-synthetic opioids and methadone,Mortality,PfS
Nebraska,2015,39,1896190,2.0568,2.157,4,Drug overdose deaths involving prescription opioid pain relievers: Natural and semi-synthetic opioids and methadone,Mortality,PfS
Nebraska,2016,28,1907116,1.4682,1.5841,4,Drug overdose deaths involving prescription opioid pain relievers: Natural and semi-synthetic opioids and methadone,Mortality,PfS
Nevada,2013,294,2790136,10.5371,10.0836,4,Drug overdose deaths involving prescription opioid pain relievers: Natural and semi-synthetic opioids and methadone,Mortality,PfS
Nevada,2014,269,2839099,9.4748,9.037,4,Drug overdose deaths involving prescription opioid pain relievers: Natural and semi-synthetic opioids and methadone,Mortality,PfS
Nevada,2015,298,2890845,10.3084,9.813,4,Drug overdose deaths involving prescription opioid pain relievers: Natural and semi-synthetic opioids and methadone,Mortality,PfS
Nevada,2016,275,2940058,9.3536,8.9245,4,Drug overdose deaths involving prescription opioid pain relievers: Natural and semi-synthetic opioids and methadone,Mortality,PfS
New Hampshire,2013,71,1323459,5.3647,4.9633,4,Drug overdose deaths involving prescription opioid pain relievers: Natural and semi-synthetic opioids and methadone,Mortality,PfS
New Hampshire,2014,103,1326813,7.763,7.4973,4,Drug overdose deaths involving prescription opioid pain relievers: Natural and semi-synthetic opioids and methadone,Mortality,PfS
New Hampshire,2015,80,1330608,6.0123,5.7493,4,Drug overdose deaths involving prescription opioid pain relievers: Natural and semi-synthetic opioids and methadone,Mortality,PfS
New Hampshire,2016,89,1334795,6.6677,6.5236,4,Drug overdose deaths involving prescription opioid pain relievers: Natural and semi-synthetic opioids and methadone,Mortality,PfS
New Jersey,2013,279,8899339,3.1351,3.0964,4,Drug overdose deaths involving prescription opioid pain relievers: Natural and semi-synthetic opioids and methadone,Mortality,PfS
New Jersey,2014,288,8938175,3.2221,3.1708,4,Drug overdose deaths involving prescription opioid pain relievers: Natural and semi-synthetic opioids and methadone,Mortality,PfS
New Jersey,2015,283,8958013,3.1592,3.0558,4,Drug overdose deaths involving prescription opioid pain relievers: Natural and semi-synthetic opioids and methadone,Mortality,PfS
New Jersey,2016,416,8944469,4.6509,4.5475,4,Drug overdose deaths involving prescription opioid pain relievers: Natural and semi-synthetic opioids and methadone,Mortality,PfS
New Mexico,2013,229,2085287,10.9817,11.1636,4,Drug overdose deaths involving prescription opioid pain relievers: Natural and semi-synthetic opioids and methadone,Mortality,PfS
New Mexico,2014,257,2085572,12.3228,12.754,4,Drug overdose deaths involving prescription opioid pain relievers: Natural and semi-synthetic opioids and methadone,Mortality,PfS
New Mexico,2015,189,2085109,9.0643,9.5677,4,Drug overdose deaths involving prescription opioid pain relievers: Natural and semi-synthetic opioids and methadone,Mortality,PfS
New Mexico,2016,186,2081015,8.9379,9.1595,4,Drug overdose deaths involving prescription opioid pain relievers: Natural and semi-synthetic opioids and methadone,Mortality,PfS
New York,2013,859,19651127,4.3713,4.1713,4,Drug overdose deaths involving prescription opioid pain relievers: Natural and semi-synthetic opioids and methadone,Mortality,PfS
New York,2014,797,19746227,4.0362,3.8922,4,Drug overdose deaths involving prescription opioid pain relievers: Natural and semi-synthetic opioids and methadone,Mortality,PfS
New York,2015,895,19795791,4.5212,4.3776,4,Drug overdose deaths involving prescription opioid pain relievers: Natural and semi-synthetic opioids and methadone,Mortality,PfS
New York,2016,1100,19745289,5.5709,5.4014,4,Drug overdose deaths involving prescription opioid pain relievers: Natural and semi-synthetic opioids and methadone,Mortality,PfS
North Carolina,2013,541,9848060,5.4935,5.5802,4,Drug overdose deaths involving prescription opioid pain relievers: Natural and semi-synthetic opioids and methadone,Mortality,PfS
North Carolina,2014,562,9943964,5.6517,5.7351,4,Drug overdose deaths involving prescription opioid pain relievers: Natural and semi-synthetic opioids and methadone,Mortality,PfS
North Carolina,2015,635,10042802,6.3229,6.3635,4,Drug overdose deaths involving prescription opioid pain relievers: Natural and semi-synthetic opioids and methadone,Mortality,PfS
North Carolina,2016,695,10146788,6.8495,6.9424,4,Drug overdose deaths involving prescription opioid pain relievers: Natural and semi-synthetic opioids and methadone,Mortality,PfS
North Dakota,2013,,723393,,,4,Drug overdose deaths involving prescription opioid pain relievers: Natural and semi-synthetic opioids and methadone,Mortality,PfS
North Dakota,2014,20,739482,2.7046,2.9612,4,Drug overdose deaths involving prescription opioid pain relievers: Natural and semi-synthetic opioids and methadone,Mortality,PfS
North Dakota,2015,16,756927,,,4,Drug overdose deaths involving prescription opioid pain relievers: Natural and semi-synthetic opioids and methadone,Mortality,PfS
North Dakota,2016,21,757952,2.7706,2.8175,4,Drug overdose deaths involving prescription opioid pain relievers: Natural and semi-synthetic opioids and methadone,Mortality,PfS
Ohio,2013,603,11570808,5.2114,5.2763,4,Drug overdose deaths involving prescription opioid pain relievers: Natural and semi-synthetic opioids and methadone,Mortality,PfS
Ohio,2014,694,11594163,5.9858,6.0695,4,Drug overdose deaths involving prescription opioid pain relievers: Natural and semi-synthetic opioids and methadone,Mortality,PfS
Ohio,2015,780,11613423,6.7164,6.9219,4,Drug overdose deaths involving prescription opioid pain relievers: Natural and semi-synthetic opioids and methadone,Mortality,PfS
Ohio,2016,867,11614373,7.4649,7.6715,4,Drug overdose deaths involving prescription opioid pain relievers: Natural and semi-synthetic opioids and methadone,Mortality,PfS
Oklahoma,2013,432,3850568,11.2191,11.2727,4,Drug overdose deaths involving prescription opioid pain relievers: Natural and semi-synthetic opioids and methadone,Mortality,PfS
Oklahoma,2014,424,3878051,10.9333,11.0274,4,Drug overdose deaths involving prescription opioid pain relievers: Natural and semi-synthetic opioids and methadone,Mortality,PfS
Oklahoma,2015,328,3911338,8.3859,8.5716,4,Drug overdose deaths involving prescription opioid pain relievers: Natural and semi-synthetic opioids and methadone,Mortality,PfS
Oklahoma,2016,322,3923561,8.2068,8.3937,4,Drug overdose deaths involving prescription opioid pain relievers: Natural and semi-synthetic opioids and methadone,Mortality,PfS
Oregon,2013,168,3930065,4.2747,4.0687,4,Drug overdose deaths involving prescription opioid pain relievers: Natural and semi-synthetic opioids and methadone,Mortality,PfS
Oregon,2014,188,3970239,4.7352,4.456,4,Drug overdose deaths involving prescription opioid pain relievers: Natural and semi-synthetic opioids and methadone,Mortality,PfS
